Èas od spuštìní[sec],"Water Temperature Sensor [°C]","In-car Temperature Sensor - Front [°C]","Teploty okolního vzduchu-senzor [°C]","Senzor výparníku [°C]","Fotosenzor na stranì øidièe [V]","Driver Air Mix Potentiometer [%]","Driver Direction Potentiometer [%]","Fotosenzor na stranì øidièe [V]","Passenger Air Mix Potentiometer [%]","Passenger Direction Potentiometer [%]","Senzor vlhkosti [%]","Potenciometr nasávání [%]","AQS Sensor kvality vzduchu [V]","Zadní potenciometr smíšeného vzduchu [%]","Zadním smìrový potenciometr [%]","Smìrový potenciometr-ventilátor øidiè [%]","Smìrový potenciometr-podlaha øidiè [%]","Smìrový potenciometr-odmlžování øidiè [%]","Console Air Direction Potentiometer - Mode [%]","Potenciometr smíšeného vzduchu v konzoly-teplota [%]","Spínaè potenciometru smíšeného vzduchu v konzoly [%]","Auto Defog Humidity Sensor [%]","Smìrový potenciometr  automat. odmlžení [%]","Duct Sensor - Driver Vent [°C]","Duct Sensor - Driver Floor [°C]","Snímaè rychlosti [km/h]","Senzor teploty chladící kapaliny motoru [°C]","Snímaè teploty v autì 2 [°C]","Compressor Operating Status","Duct Sensor - Console Vent [°C]","CO2 Sensor [ppm]","Dual Evaporator Sensor - Driver [°C]","Dual Evaporator Sensor - Passenger [°C]","Front Air Flow Potentiometer [%]","Rear Air Flow Potentiometer [%]","Duct Sensor - Passenger Vent [°C]","Duct Sensor - Passenger Floor [°C]","Duct Sensor - Console Floor [°C]","Console ON/OFF Potentiometer [%]","Rear Driver B-PILLAR Potentiometer [%]","Rear Passenger B-PILLAR Potentiometer [%]","Refrigerant Temp Sensor #1 [°C]","Refrigerant Temp Sensor #2 [°C]","2way Valve #1 Operating Status","2way Valve #2 Operating Status","3way Valve #1 Operating Status","3way Valve #2 Operating Status","Coolant Valve #1 Operating Status","HV PTC Operating Status","APT (Absolute Pressure) [kgf/cm2]","Battery Cool Valve (Evaporator) Operating Status","Battery Cool EXV (Electric expansion valve) Operating Status","Refrigerant Temp Sensor - EXV (Electric expansion valve) [°C]","APT (Absolute Pressure) - EXV (Electric expansion valve) [kgf/cm2]",
48.351000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","73.726082","4.998000","100.000801","73.726082","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","76.079041","23.000000","21.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
48.580000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","73.726082","4.998000","100.000801","73.726082","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","76.079041","23.000000","21.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
48.818000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","73.726082","4.998000","100.000801","73.726082","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","76.079041","23.500000","21.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
49.059000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","73.726082","4.998000","100.000801","73.726082","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","76.079041","23.500000","21.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
49.311000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","73.726082","4.998000","100.000801","73.726082","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","76.079041","23.500000","21.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
49.560000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","73.726082","4.998000","100.000801","73.726082","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","76.079041","23.500000","21.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
49.811000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","73.726082","4.998000","100.000801","73.726082","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","76.079041","23.500000","21.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
50.052000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","75.294724","4.998000","100.000801","75.294724","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","72.157440","23.500000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
50.300000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","80.784958","4.998000","100.000801","80.392799","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","58.824001","23.500000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
50.538000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","85.490883","4.998000","100.000801","85.098717","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","46.274879","23.500000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
50.770000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","90.588959","4.998000","100.000801","89.804642","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","34.117920","23.500000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
51.019000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","23.500000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
51.252000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","23.500000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
51.499000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","23.500000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
51.752000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","23.500000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
51.980000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","23.500000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
52.229000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","24.000000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
52.460000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","24.000000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
52.712000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","24.000000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
52.960000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","24.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
53.212000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","24.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
53.460000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","24.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
53.712000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","24.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
53.961000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","93.726242","4.998000","100.000801","93.726242","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","31.764959","24.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
